PNPRE,SHSA,WCMAX,DPMRC,WLV,WLL,HUMR,DPMR,HUMI,WULI,LNCMIN,WRB,FOAC,CREMRI,WINPUT,WRT,NINPN,TTCAN,LNCI,NPL,CO2A,RMRE,DCST,DCSR,DCSS,IR3A,LAT,NSWI,TLAI,WUL,TSN,CRTI,IR2T,CRTD,DECRPM,DECRPN,TSW,RFIR,NLVI,HTMX,HUM,RPMR,NLVD,RPMI,LITN,FMIN,FNN6T,DAPAR,LITC,IFSH,EAJMAX,IR5A,STTIME,NCHK,DRPM,COEFT,BLD,IR5T,COEFR,k,DCDT,DCDS,FNA4T,FNN8,IR2A,FNN2,FNN3,FNN1,FNN6,FNN7,FNN4,FNN5,FT,MINNUL,STEMNC,DOY,CTOT,FM,MDN,RRMUL,FCLV,DDTR,TPCAN,RNRT,RWRT,RHUM,FCRVR,FCRVS,DFS,NRES,WCLL,INSP,SEEDNC,NINPA,SC,TMIN,RNNLL,CSST,FNA7T,PSEN,KCRN,TOC,DPN,DPM,DAVTMP,LVDS,FNN2T,ONC,LS,NNLLI,RAIN,WCI,CFO,SLNT,NITRUL,BHC,DENIUL,PPCAN,SLNB,CFV,FVPD,PNC,RESCO2,EPSP,RSS,APCANN,CLVI,SHSAN,CLVD,APCANS,CCFIX,RMUL,RMUN,NNLL,RMUA,RX,RD,RG,RA,RM,RN,RMUS,LNLV,RTNLV,NMINER,TNLV,LAI,MDNUL,RHT,LEGUME,RPNI,FMLL,MTDR,MTDV,TMMX,IR4A,ASSA,RDMX,TMMN,PESOIL,MINAUL,IR4T,NNUL,NLV,IR3T,NRTD,FNA3T,RMLD,NRTI,FLWCS,FLWCT,WSH,CSO,CSH,EG,DLAI,LWIDTH,SEEDW,MDNLL,FFAT,DAYL,RBIO,DPMR0,TIME,TBD,FCSO,BIOI,IR1T,RDPN,TNUPT,RDPM,NBK,TAVSS,DDLP,RCLV,FCSH,RDCDTP,RDCDTR,RMN,ESDI,LNC,LAYNA,MINALL,AESOIL,LAYNN,HNCCR,NDEM,CLV,FNA1T,KN,KL,KR,KW,FNN7T,RNDEMP,NCR,RPMRC,CCHK,RNCMIN,DS,BIO,RNALL,RPM,RPN,RESTOT,SLP,NTOT,LEAUL,SLN,SLA,RNST,RNREOE,RNREOF,RCSO,RPMR0,RNSO,NRT,SINLD,NSUPNS,FCSST,WN,RNRES,RSFNA,RWUG,RWUL,FNN8T,FPRO,FCAR,IR7A,NAI,WLLI,FNA6T,IR7T,SLNBC,SLNBI,FNN3T
0.7,  nan,0.35,10,  nan,36.22,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06014,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,31.12,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,162,  nan,1,  nan,  nan,  nan,26698000,  nan,0,  nan,  nan,0,  nan,53,  nan,0.35,-2,0.04625,0,1327.96509,16.6,  nan,  nan,65,0,0.03994,7193,  nan,  nan,23.984,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,1.048333333,  nan,0,1,36.93,1,23.0889,34.7627,22,0,  nan,100,11.6,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,59.65,0.35,  nan,0.025,0.2148,  nan,0.02,16.32481,  nan,10,162,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.89109,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00336,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.23573,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,0,  nan,0.3,  nan,0,0.3067,0,  nan,3.3,  nan,0,0.1,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,36.13,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06015,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,30.78,  nan,1.06628,15,  nan,  nan,  nan,  nan,4.4,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,163,  nan,1,  nan,  nan,  nan,22291000,  nan,0,  nan,  nan,0,  nan,54,  nan,0.35,-2,0.04625,0,1327.58167,15.2,  nan,  nan,65,0,0.03994,7193,  nan,  nan,25.85,  nan,15,0,0,2.41172,4.4,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,1.144722222,  nan,0,1,36.93,1,23.0889,34.7627,25.2,0,  nan,100,10.2,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,63.49857143,0.35,  nan,0.025,0.2148,  nan,0.02,16.34202,  nan,10,163,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.90952,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.0033,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.27361,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,0,  nan,0.3,  nan,0,0.30762,0,  nan,1.3,  nan,0,4.5,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,35.54,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06016,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,30.1,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,164,  nan,1,  nan,  nan,  nan,27648000,  nan,0,  nan,  nan,0,  nan,55,  nan,0.35,-2,0.04625,0,1327.20996,12.9,  nan,  nan,65,0,0.03994,7193,  nan,  nan,23.976,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,1.241111111,  nan,0,1,36.93,1,23.0889,34.7627,23.5,0,  nan,100,7.9,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,67.34714286,0.35,  nan,0.025,0.2148,  nan,0.02,16.35757,  nan,10,164,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.92619,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00326,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.30915,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,0,  nan,0.3,  nan,0,0.30845,0,  nan,1.4,  nan,0,0.1,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,35.2,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06017,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,29.42,  nan,1.06628,15,  nan,  nan,  nan,  nan,0.3,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,165,  nan,1,  nan,  nan,  nan,17453000,  nan,0,  nan,  nan,0,  nan,56,  nan,0.35,-2,0.04625,0,1326.84998,16,  nan,  nan,65,0,0.03994,7193,  nan,  nan,23.668,  nan,15,0,0,2.41172,0.3,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,1.3375,  nan,0,1,36.93,1,23.0889,34.7627,21.8,0,  nan,100,11,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,71.19571429,0.35,  nan,0.025,0.2148,  nan,0.02,16.37144,  nan,10,165,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.94105,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00321,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.34667,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,  nan,0,  nan,0.3,  nan,0,0.30919,0,  nan,2.2,  nan,0,0.4,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,34.86,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06018,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,28.82,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,166,  nan,1,  nan,  nan,  nan,28253000,  nan,0,  nan,  nan,0,  nan,57,  nan,0.35,-2,0.04625,0,1326.50195,13,  nan,  nan,65,0,0.03994,7193,  nan,  nan,24.289,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,1.433888889,  nan,0,1,36.93,1,23.0889,34.7627,23.9,0,  nan,100,8,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,75.04428571,0.35,  nan,0.025,0.2148,  nan,0.02,16.38362,  nan,10,166,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.95411,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00316,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.38242,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,0,0,  nan,0.3,  nan,0,0.30983,0,  nan,1.5,  nan,0,0.1,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,34.26,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06019,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,28.06,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,167,  nan,1,  nan,  nan,  nan,28512000,  nan,0,  nan,  nan,0,  nan,58,  nan,0.35,-2,0.04625,0,1326.16577,13.8,  nan,  nan,65,0,0.03994,7193,  nan,  nan,24.805,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,1.530277778,  nan,0,1,36.93,1,23.0889,34.7627,24.3,0,  nan,100,8.8,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,78.89285714,0.35,  nan,0.025,0.2148,  nan,0.02,16.39408,  nan,10,167,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.96533,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00312,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.41897,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,0,0,  nan,0.3,  nan,0,0.31039,0,  nan,1.4,  nan,0,0.1,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,34.18,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06021,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,27.38,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,168,  nan,1,  nan,  nan,  nan,22032000,  nan,0,  nan,  nan,0,  nan,59,  nan,0.35,-2,0.04625,0,1325.84192,17.3,  nan,  nan,65,0,0.03994,7193,  nan,  nan,27.027,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,1.626666667,  nan,0,1,36.93,1,23.0889,34.7627,26,0,  nan,100,12.3,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,82.74142857,0.35,  nan,0.025,0.2148,  nan,0.02,16.40282,  nan,10,168,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.9747,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00307,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.45852,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,0,0,  nan,0.3,  nan,0,0.31085,0,  nan,1.9,  nan,0,0.1,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,33.84,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06022,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,27.04,  nan,1.06628,15,  nan,  nan,  nan,  nan,0.1,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,169,  nan,1,  nan,  nan,  nan,20045000,  nan,0,  nan,  nan,0,  nan,60,  nan,0.35,-2,0.04625,0,1325.53003,21.4,  nan,  nan,65,0,0.03994,7193,  nan,  nan,26.583,  nan,15,0,0,2.41172,0.1,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,1.723055556,  nan,0,1,36.93,1,23.0889,34.7627,23.7,0,  nan,100,16.4,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,86.59,0.35,  nan,0.025,0.2148,  nan,0.02,16.40983,  nan,10,169,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.98222,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00302,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.50016,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,0,0,  nan,0.3,  nan,0,0.31122,0,  nan,3.7,  nan,0,0.2,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,33.5,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06023,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,26.45,  nan,1.06628,15,  nan,  nan,  nan,  nan,0.9,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,170,  nan,1,  nan,  nan,  nan,6653000,  nan,0,  nan,  nan,0,  nan,61,  nan,0.35,-2,0.04625,0,1325.23059,21.7,  nan,  nan,65,0,0.03994,7193,  nan,  nan,24.114,  nan,15,0,0,2.41172,0.9,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,1.819444444,  nan,0,1,36.93,1,23.0889,34.7627,20.1,0,  nan,100,16.7,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,97.53095238,0.35,  nan,0.025,0.2148,  nan,0.02,16.41509,  nan,10,170,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.98787,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00297,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.54098,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,0,0,  nan,0.3,  nan,0,0.31149,0,  nan,4.8,  nan,0,1,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,32.91,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06024,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,26.02,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,171,  nan,1,  nan,  nan,  nan,23587000,  nan,0,  nan,  nan,0,  nan,62,  nan,0.35,-2,0.04625,0,1324.94348,14.3,  nan,  nan,65,0,0.03994,7193,  nan,  nan,21.187,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,1.915833333,  nan,0,1,36.93,1,23.0889,34.7627,19,0,  nan,100,9.3,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,108.4719048,0.35,  nan,0.025,0.2148,  nan,0.02,16.4186,  nan,10,171,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.99163,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00293,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.57558,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,0,0,  nan,0.3,  nan,0,0.31168,0,0,3.7,  nan,0,0.1,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,32.14,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06025,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,25.34,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,172,  nan,1,  nan,  nan,  nan,24278000,  nan,0,  nan,  nan,0,  nan,63,  nan,0.35,-2,0.04625,0,1324.66882,14.2,  nan,  nan,65,0,0.03994,7193,  nan,  nan,22.152,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,2.012222222,  nan,0,1,36.93,1,23.0889,34.7627,20.4,0,  nan,100,9.2,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,119.4128571,0.35,  nan,0.025,0.2148,  nan,0.02,16.42035,  nan,10,172,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.99352,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00289,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.61091,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,0,0,  nan,0.3,  nan,0,0.31177,0,0,2.4,  nan,0,0.1,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,31.46,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06027,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,25.08,  nan,1.06628,15,  nan,  nan,  nan,  nan,0.1,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,173,  nan,1,  nan,  nan,  nan,18749000,  nan,0,  nan,  nan,0,  nan,64,  nan,0.35,-2,0.04625,0,1324.40674,14.4,  nan,  nan,65,0,0.03994,7193,  nan,  nan,25.263,  nan,15,0,0,2.41172,0.1,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,2.108611111,  nan,0,1,36.93,1,23.0889,34.7627,24.7,0,  nan,100,9.4,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,130.3538095,0.35,  nan,0.025,0.2148,  nan,0.02,16.42035,  nan,10,173,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.99352,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00284,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.64805,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,0,0,  nan,0.3,  nan,0,0.31177,0,0,2.2,  nan,0,0.2,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,30.86,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06028,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,24.66,  nan,1.06628,15,  nan,  nan,  nan,  nan,0.2,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,174,  nan,1,  nan,  nan,  nan,20563000,  nan,0,  nan,  nan,0,  nan,65,  nan,0.35,-2,0.04625,0,1324.15723,18,  nan,  nan,65,0,0.03994,7193,  nan,  nan,27.017,  nan,15,0,0,2.41172,0.2,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,2.205,  nan,0,1,36.93,1,23.0889,34.7627,25.7,0,  nan,100,13,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,141.2947619,0.35,  nan,0.025,0.2148,  nan,0.02,16.4186,  nan,10,174,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.99163,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.0028,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.68801,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,0,0,  nan,0.3,  nan,0,0.31168,0,0,4,  nan,0,0.3,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
0.7,  nan,0.35,10,  nan,30.44,0.02,10,3284.20996,10,0.01665,0.25,0.04,  nan,15,  nan,0.65,0.06029,0.0055,60,350,  nan,  nan,  nan,  nan,0,51.58,-1,  nan,24.32,  nan,1.06628,15,  nan,  nan,  nan,  nan,0,0.0124,0.7054,  nan,0.3,  nan,3693,  nan,0.03,55,  nan,  nan,  nan,48041.87891,0,110,  nan,1.44,5,50,45,1,0,  nan,  nan,35,0,0,0,0,0,0,0,0,0,  nan,0,0.015,175,  nan,1,  nan,  nan,  nan,22810000,  nan,0,  nan,  nan,0,  nan,66,  nan,0.35,-2,0.04625,0,1323.92053,14.7,  nan,  nan,65,0,0.03994,7193,  nan,  nan,22.581,  nan,15,0,0,2.41172,0,0.25,0.47277,  nan,  nan,3500,  nan,0.00001,  nan,0.473,0.11621,  nan,  nan,0.7,100,  nan,1.06628,  nan,  nan,  nan,6,  nan,0,  nan,0,0,100,  nan,1,0,1,  nan,  nan,0,  nan,0.1641,2.301388889,  nan,0,1,36.93,1,23.0889,34.7627,20.8,0,  nan,100,9.7,0.00001,  nan,35,  nan,0,25,  nan,25,  nan,0.00729,  nan,  nan,  nan,  nan,152.2357143,0.35,  nan,0.025,0.2148,  nan,0.02,16.41509,  nan,10,175,0,  nan,215.78999,5,  nan,0,  nan,  nan,  nan,16.98787,  nan,  nan,  nan,  nan,0,1.35,  nan,  nan,  nan,0.00001,  nan,0.00276,0,  nan,5,  nan,  nan,0.02996,  nan,65,0,  nan,0.3,  nan,0.005,1.72399,  nan,  nan,  nan,  nan,  nan,-1,  nan,0,  nan,  nan,  nan,0,0,  nan,0.3,  nan,0,0.31149,0,0,2.5,  nan,0,0.1,0,75,0.28906,0.56094,0,2,290,55,65,  nan,0.16517,25
